pop_cd,year,month,avg_score,avg_rat,city,sex,ages,population,num_opencard,num_usecard,monthly_card_spend,monthly_lc,monthly_loan,monthly_bk_loan,monthly_cd_loan,monthly_installments_loan,monthly_insurance_loan,monthly_sbk_loan,loan_commitment,inst_rep_loanb,ls_rep_loanb,credit_loan,mortgage_loan,credit_card_payment,credit_card_installments_payment
L066,2017,9,832,3,부산,,60대,474000,2.57,1.5,930000,90150000,77070000,55370000,1300000,2430000,3280000,470000,12030000,27520000,35640000,19600000,105510000,492000,218000
L066,2017,10,832,3,부산,,60대,476000,2.58,1.51,980000,89880000,76710000,54790000,1310000,2450000,3310000,510000,12100000,27480000,35240000,19520000,105870000,517000,244000
L066,2017,11,832,3,부산,,60대,479000,2.59,1.52,950000,90400000,77310000,55290000,1340000,2500000,3360000,520000,12070000,27740000,35580000,19840000,106790000,485000,247000
L066,2017,12,832,3,부산,,60대,481000,2.6,1.53,980000,90930000,77620000,55530000,1340000,2520000,3400000,530000,12050000,27990000,35660000,19970000,107140000,502000,255000
L076,2016,1,790,3,울산,,60대,116000,2.95,2.01,1060000,92770000,82390000,57390000,890000,2880000,2580000,190000,22110000,19040000,39860000,20300000,114100000,589000,232000
L076,2016,2,832,3,울산,,60대,104000,2.18,1.27,790000,90700000,80460000,56310000,820000,2520000,2410000,150000,22530000,17540000,39100000,18230000,112210000,418000,185000
L076,2016,3,833,3,울산,,60대,105000,2.18,1.28,740000,90820000,80650000,56460000,840000,2540000,2420000,160000,22590000,17600000,39150000,18160000,112960000,400000,160000
L076,2016,4,833,3,울산,,60대,106000,2.19,1.29,850000,91650000,81330000,57090000,850000,2560000,2420000,170000,22680000,17820000,39510000,18230000,113940000,464000,185000
L076,2016,5,833,3,울산,,60대,107000,2.2,1.3,820000,92620000,81980000,57280000,850000,2600000,2440000,170000,22510000,18140000,39990000,18460000,114850000,447000,181000
L076,2016,6,833,3,울산,,60대,108000,2.2,1.3,880000,92980000,82190000,57250000,870000,2630000,2490000,180000,22430000,18260000,40140000,18640000,115170000,483000,191000
L076,2016,7,833,3,울산,,60대,109000,2.19,1.31,860000,93330000,82400000,57180000,880000,2660000,2570000,190000,22470000,18540000,40000000,18620000,115350000,473000,183000
L076,2016,8,834,3,울산,,60대,109000,2.2,1.31,860000,94650000,83240000,57700000,890000,2700000,2610000,200000,22530000,18860000,40440000,18690000,116380000,464000,198000
L076,2016,9,834,3,울산,,60대,110000,2.21,1.32,860000,95200000,83620000,57790000,900000,2750000,2720000,210000,22500000,19100000,40600000,18710000,116960000,467000,182000
L076,2016,10,834,3,울산,,60대,111000,2.21,1.32,850000,95470000,83810000,57940000,910000,2760000,2730000,200000,22420000,19210000,40760000,18760000,117060000,457000,191000
L076,2016,11,834,3,울산,,60대,112000,2.22,1.33,900000,96010000,84030000,58060000,940000,2790000,2730000,200000,22370000,19340000,40870000,18920000,117440000,493000,203000
L076,2016,12,834,3,울산,,60대,113000,2.22,1.33,900000,96740000,84650000,58420000,960000,2810000,2800000,200000,22450000,19500000,41210000,18950000,118480000,493000,199000
L076,2017,1,834,3,울산,,60대,114000,2.22,1.34,950000,97430000,85200000,58770000,960000,2840000,2820000,210000,22600000,19790000,41320000,18930000,119560000,535000,200000
L076,2017,2,835,3,울산,,60대,112000,2.28,1.37,910000,98240000,85810000,59070000,1000000,2890000,2890000,280000,22650000,20120000,41530000,18860000,121020000,508000,201000
L076,2017,3,835,3,울산,,60대,113000,2.29,1.38,820000,99030000,86340000,59500000,1010000,2880000,2870000,290000,22770000,20350000,41690000,18920000,121840000,455000,169000
L076,2017,4,835,3,울산,,60대,114000,2.3,1.38,940000,99710000,86780000,59640000,1030000,2940000,2960000,300000,22820000,20770000,41640000,19120000,122470000,526000,201000
L076,2017,5,835,3,울산,,60대,115000,2.31,1.39,900000,99880000,86810000,59630000,1030000,2930000,3000000,310000,22830000,20970000,41470000,19220000,122320000,500000,197000
L076,2017,6,835,3,울산,,60대,116000,2.32,1.4,980000,100220000,87120000,59660000,1070000,3050000,3020000,320000,22810000,21220000,41500000,19190000,122970000,550000,207000
L076,2017,7,835,3,울산,,60대,116000,2.32,1.4,940000,100980000,87710000,60120000,1080000,3000000,3070000,310000,22830000,21220000,42070000,19260000,123780000,524000,198000
L076,2017,8,835,3,울산,,60대,117000,2.32,1.41,970000,101770000,88450000,60530000,1100000,2970000,3060000,340000,22810000,21370000,42660000,19360000,125040000,535000,214000
L076,2017,9,835,3,울산,,60대,118000,2.33,1.42,940000,102130000,88690000,60760000,1110000,2960000,3080000,360000,22700000,21750000,42610000,19410000,125360000,523000,193000
L076,2017,10,836,3,울산,,60대,119000,2.34,1.42,980000,102220000,88750000,60590000,1130000,3000000,3110000,520000,22730000,21760000,42610000,19500000,125400000,543000,213000
L076,2017,11,835,3,울산,,60대,120000,2.35,1.43,990000,102340000,88910000,60660000,1160000,3060000,3160000,550000,22490000,22150000,42580000,19750000,125630000,534000,214000
L076,2017,12,836,3,울산,,60대,121000,2.36,1.44,1000000,102430000,89050000,60940000,1170000,3060000,3210000,420000,22490000,22520000,42340000,19840000,125700000,552000,221000
L086,2016,1,779,3,경기,,60대,1111000,3.21,2.12,1130000,108390000,94620000,79270000,1020000,2620000,3000000,380000,17260000,34540000,41300000,21460000,127750000,596000,252000
L086,2016,2,821,3,경기,,60대,1081000,2.46,1.42,910000,106220000,92560000,77870000,950000,2300000,2740000,330000,17100000,32680000,41380000,20050000,125620000,471000,211000
L086,2016,3,821,3,경기,,60대,1091000,2.47,1.42,850000,106380000,92560000,77750000,960000,2330000,2750000,340000,17070000,32770000,41310000,20030000,125800000,446000,180000
L086,2016,4,821,3,경기,,60대,1103000,2.48,1.42,970000,106980000,92870000,77900000,960000,2340000,2790000,360000,17050000,32910000,41500000,20020000,126290000,510000,209000
L086,2016,5,821,3,경기,,60대,1111000,2.47,1.43,950000,107260000,92990000,77920000,970000,2370000,2780000,370000,17030000,32910000,41620000,20060000,126540000,509000,206000
L086,2016,6,822,3,경기,,60대,1119000,2.48,1.43,1000000,107680000,93230000,78040000,980000,2400000,2780000,390000,16980000,33020000,41770000,20160000,126760000,535000,213000
L086,2016,7,822,3,경기,,60대,1126000,2.48,1.44,980000,107810000,93330000,78030000,990000,2410000,2790000,400000,16970000,33120000,41780000,20160000,127060000,529000,205000
L086,2016,8,823,3,경기,,60대,1132000,2.49,1.44,1000000,108230000,93780000,78250000,1000000,2430000,2780000,440000,16950000,33350000,42010000,20230000,127680000,530000,230000
L086,2016,9,823,3,경기,,60대,1140000,2.5,1.45,990000,108560000,94040000,78330000,1010000,2450000,2870000,440000,16880000,33580000,42080000,20320000,128030000,536000,211000
L086,2016,10,823,3,경기,,60대,1148000,2.5,1.46,1010000,109070000,94450000,78500000,1030000,2450000,2890000,460000,16920000,33680000,42340000,20330000,128600000,538000,228000
L086,2016,11,824,3,경기,,60대,1156000,2.5,1.46,1030000,109660000,94910000,78600000,1050000,2470000,2920000,480000,16970000,33840000,42580000,20430000,129210000,545000,236000
L086,2016,12,824,3,경기,,60대,1165000,2.51,1.47,1000000,110010000,95160000,78620000,1070000,2500000,2950000,510000,16970000,33970000,42670000,20520000,129610000,537000,222000
L086,2017,1,824,3,경기,,60대,1172000,2.51,1.47,1030000,109950000,95160000,78400000,1090000,2530000,2970000,510000,17000000,33990000,42600000,20530000,129760000,563000,224000
L086,2017,2,825,3,경기,,60대,1149000,2.6,1.52,1010000,110840000,95810000,78700000,1120000,2550000,3000000,570000,16950000,34350000,42910000,20630000,130640000,553000,228000
L086,2017,3,825,3,경기,,60대,1157000,2.61,1.53,920000,111220000,96080000,78790000,1140000,2570000,3010000,580000,16930000,34450000,43080000,20700000,131140000,501000,193000
L086,2017,4,825,3,경기,,60대,1167000,2.62,1.53,1070000,111310000,96210000,78750000,1160000,2610000,3020000,590000,16910000,34560000,43110000,20750000,131510000,591000,226000
L086,2017,5,825,3,경기,,60대,1174000,2.62,1.54,1040000,111460000,96350000,78730000,1170000,2630000,3010000,600000,16890000,34640000,43190000,20830000,131750000,573000,225000
L086,2017,6,825,3,경기,,60대,1182000,2.63,1.55,1110000,111560000,96420000,78640000,1180000,2690000,3020000,600000,16880000,34750000,43140000,20920000,131890000,611000,236000
L086,2017,7,826,3,경기,,60대,1189000,2.64,1.55,1070000,111730000,96490000,78630000,1200000,2720000,3020000,570000,16790000,34880000,43150000,20930000,132140000,596000,220000
L086,2017,8,826,3,경기,,60대,1198000,2.65,1.56,1110000,112000000,96730000,78830000,1210000,2740000,3000000,590000,16720000,35060000,43270000,21090000,132390000,603000,248000
L086,2017,9,826,3,경기,,60대,1212000,2.66,1.57,1070000,112000000,96720000,78720000,1230000,2780000,3000000,600000,16620000,35200000,43200000,21210000,132430000,598000,218000
L086,2017,10,826,3,경기,,60대,1222000,2.67,1.58,1140000,112190000,96930000,78780000,1230000,2810000,3010000,690000,16680000,35330000,43220000,21380000,132600000,630000,248000
L086,2017,11,826,3,경기,,60대,1232000,2.68,1.59,1120000,112390000,97060000,78800000,1250000,2830000,3020000,730000,16550000,35480000,43300000,21490000,132740000,606000,246000
L086,2017,12,827,3,경기,,60대,1242000,2.69,1.6,1120000,112740000,97330000,79070000,1250000,2850000,3020000,710000,16560000,35660000,43380000,21660000,133070000,614000,248000
L096,2016,1,769,3,강원,,60대,170000,2.68,1.85,970000,72740000,64340000,47680000,650000,2750000,910000,160000,21320000,13430000,28460000,21490000,85960000,495000,220000
L096,2016,2,812,3,강원,,60대,160000,1.92,1.15,780000,70220000,61940000,45860000,580000,2470000,760000,130000,20680000,12550000,27700000,19560000,84170000,389000,181000
L096,2016,3,812,3,강원,,60대,162000,1.93,1.15,720000,70060000,61600000,45500000,580000,2510000,770000,130000,20650000,12500000,27410000,19550000,83980000,368000,155000
L096,2016,4,813,3,강원,,60대,163000,1.94,1.16,840000,70400000,61880000,45590000,590000,2540000,750000,140000,20630000,12540000,27660000,19570000,84550000,424000,186000
L096,2016,5,813,3,강원,,60대,165000,1.94,1.16,820000,70750000,62210000,45780000,590000,2570000,760000,130000,20700000,12700000,27760000,19630000,85060000,423000,179000
L096,2016,6,813,3,강원,,60대,166000,1.95,1.17,850000,71250000,62700000,46100000,600000,2610000,790000,150000,20720000,12800000,28100000,19700000,85810000,439000,184000
L096,2016,7,814,3,강원,,60대,167000,1.95,1.17,840000,71590000,62790000,46090000,610000,2660000,800000,150000,20690000,12880000,28130000,19670000,86050000,435000,178000
L096,2016,8,815,3,강원,,60대,168000,1.96,1.18,830000,72140000,63180000,46360000,610000,2650000,810000,150000,20780000,12930000,28370000,19680000,86690000,423000,188000
L096,2016,9,815,3,강원,,60대,169000,1.97,1.19,820000,72440000,63540000,46490000,620000,2660000,890000,150000,20860000,13080000,28490000,19780000,87120000,427000,171000
L096,2016,10,815,3,강원,,60대,170000,1.98,1.19,840000,72700000,63750000,46600000,630000,2670000,910000,170000,20860000,13180000,28580000,19920000,87340000,433000,187000
L096,2016,11,816,3,강원,,60대,171000,1.98,1.2,870000,73130000,64110000,46720000,650000,2680000,990000,180000,20910000,13390000,28660000,20080000,87810000,444000,197000
L096,2016,12,816,3,강원,,60대,172000,1.99,1.2,880000,73350000,64350000,46830000,670000,2730000,1000000,190000,21030000,13500000,28650000,20290000,88050000,453000,199000
L096,2017,1,816,3,강원,,60대,173000,2,1.21,900000,73720000,64680000,47010000,680000,2750000,1000000,210000,21130000,13650000,28710000,20280000,88730000,466000,199000
L096,2017,2,818,3,강원,,60대,164000,2.11,1.27,870000,74380000,65150000,47200000,700000,2770000,1010000,260000,21230000,13760000,28960000,20460000,89290000,459000,195000
L096,2017,3,818,3,강원,,60대,166000,2.12,1.28,800000,74520000,65280000,47330000,720000,2760000,1010000,270000,21350000,13880000,28820000,20530000,89490000,420000,170000
L096,2017,4,818,3,강원,,60대,168000,2.13,1.29,960000,74990000,65680000,47550000,740000,2790000,1000000,290000,21320000,13950000,29170000,20640000,90270000,509000,206000
L096,2017,5,818,3,강원,,60대,169000,2.14,1.3,920000,75340000,65950000,47650000,740000,2790000,1020000,310000,21270000,14090000,29360000,20690000,90590000,488000,199000
L096,2017,6,818,3,강원,,60대,170000,2.15,1.31,980000,75560000,66130000,47650000,740000,2830000,1060000,330000,21300000,14230000,29350000,20800000,90950000,523000,206000
L096,2017,7,818,3,강원,,60대,171000,2.16,1.31,940000,75950000,66500000,47900000,750000,2880000,1070000,340000,21280000,14520000,29460000,20940000,91390000,508000,195000
L096,2017,8,819,3,강원,,60대,172000,2.16,1.32,950000,76270000,66780000,48010000,760000,2900000,1080000,360000,21220000,14720000,29580000,21020000,91850000,503000,210000
L096,2017,9,819,3,강원,,60대,174000,2.18,1.33,930000,76530000,66920000,47980000,770000,2910000,1070000,370000,21260000,14860000,29530000,21100000,92010000,504000,187000
L096,2017,10,820,3,강원,,60대,175000,2.2,1.34,980000,76860000,67220000,48150000,770000,2920000,1080000,390000,21320000,14950000,29680000,21170000,92380000,526000,208000
L096,2017,11,820,3,강원,,60대,177000,2.21,1.34,960000,77080000,67380000,48050000,790000,2940000,1100000,430000,21340000,15090000,29660000,21310000,92590000,504000,204000
L096,2017,12,820,3,강원,,60대,178000,2.22,1.35,1000000,77510000,67750000,48300000,800000,2990000,1130000,440000,21340000,15340000,29770000,21480000,93070000,521000,223000
L106,2016,1,778,3,충북,,60대,157000,2.66,1.82,920000,78790000,69430000,47070000,630000,2410000,1390000,290000,22380000,15320000,30710000,20320000,91310000,476000,192000
L106,2016,2,819,3,충북,,60대,148000,1.9,1.13,720000,75420000,66200000,44910000,550000,2080000,1240000,290000,21330000,14100000,29850000,18280000,87890000,372000,159000
L106,2016,3,819,3,충북,,60대,150000,1.91,1.13,680000,75230000,65990000,44660000,580000,2110000,1240000,270000,21380000,14110000,29550000,18220000,87990000,357000,136000
L106,2016,4,819,3,충북,,60대,151000,1.92,1.13,760000,75790000,66490000,45070000,580000,2140000,1220000,270000,21340000,14250000,29950000,18260000,89000000,392000,158000
L106,2016,5,819,3,충북,,60대,153000,1.92,1.14,750000,76160000,66690000,45170000,580000,2190000,1210000,270000,21320000,14310000,30090000,18440000,89040000,396000,149000
L106,2016,6,820,3,충북,,60대,154000,1.93,1.14,780000,76840000,67160000,45270000,590000,2250000,1230000,270000,21470000,14460000,30240000,18590000,89810000,412000,155000
L106,2016,7,820,3,충북,,60대,154000,1.93,1.15,770000,77580000,67740000,45570000,590000,2280000,1240000,250000,21590000,14560000,30590000,18590000,90730000,413000,150000
L106,2016,8,821,3,충북,,60대,155000,1.93,1.15,780000,77660000,67830000,45590000,600000,2290000,1270000,260000,21610000,14650000,30560000,18590000,90840000,410000,164000
L106,2016,9,821,3,충북,,60대,156000,1.94,1.16,780000,77800000,67880000,45610000,610000,2280000,1330000,250000,21640000,14740000,30480000,18630000,91080000,410000,155000
L106,2016,10,821,3,충북,,60대,157000,1.95,1.16,770000,78250000,68220000,45740000,620000,2270000,1340000,270000,21660000,14820000,30710000,18610000,91600000,407000,158000
L106,2016,11,821,3,충북,,60대,159000,1.95,1.17,800000,78570000,68560000,45960000,640000,2290000,1360000,290000,21660000,15000000,30840000,18670000,91990000,413000,168000
L106,2016,12,822,3,충북,,60대,160000,1.95,1.17,790000,78970000,68960000,46150000,660000,2310000,1380000,300000,21840000,15160000,30890000,18770000,92520000,413000,167000
L106,2017,1,822,3,충북,,60대,161000,1.96,1.18,830000,79370000,69310000,45950000,680000,2350000,1390000,320000,22220000,15300000,30690000,18790000,93070000,439000,170000
L106,2017,2,823,3,충북,,60대,157000,2.06,1.24,820000,80150000,69860000,46260000,710000,2390000,1510000,350000,22090000,15590000,31060000,18920000,93920000,448000,169000
L106,2017,3,823,3,충북,,60대,159000,2.07,1.24,740000,80660000,70260000,46570000,730000,2410000,1500000,350000,22330000,15740000,31050000,19010000,94650000,395000,148000
L106,2017,4,823,3,충북,,60대,160000,2.08,1.25,880000,80690000,70270000,46450000,750000,2450000,1490000,370000,22190000,15750000,31180000,19050000,94830000,471000,177000
L106,2017,5,823,3,충북,,60대,161000,2.09,1.26,850000,81060000,70670000,46470000,760000,2470000,1520000,350000,22390000,15980000,31150000,19150000,95420000,457000,168000
L106,2017,6,823,3,충북,,60대,163000,2.1,1.26,900000,81160000,70740000,46340000,780000,2500000,1520000,360000,22360000,16050000,31170000,19270000,95550000,485000,175000
L106,2017,7,823,3,충북,,60대,164000,2.1,1.27,880000,81320000,70910000,46320000,790000,2520000,1540000,370000,22430000,16160000,31150000,19330000,95870000,482000,166000
L106,2017,8,823,3,충북,,60대,165000,2.11,1.27,890000,81430000,70910000,46290000,800000,2550000,1500000,400000,22360000,16420000,30950000,19400000,95810000,477000,181000
L106,2017,9,823,3,충북,,60대,167000,2.13,1.28,880000,81690000,71060000,46180000,820000,2580000,1500000,420000,22430000,16600000,30830000,19470000,96150000,476000,165000
L106,2017,10,824,3,충북,,60대,168000,2.14,1.29,920000,81850000,71170000,46190000,820000,2580000,1510000,450000,22360000,16680000,30920000,19630000,96230000,497000,181000
L106,2017,11,824,3,충북,,60대,169000,2.14,1.3,900000,82040000,71390000,46330000,850000,2630000,1530000,470000,22270000,16900000,30990000,19710000,96500000,481000,178000
L106,2017,12,824,3,충북,,60대,171000,2.15,1.3,920000,82720000,71940000,46610000,850000,2650000,1540000,500000,22380000,17110000,31210000,19810000,97280000,490000,189000
